youthidCUF,classidCUF.x,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_sat1,y1_pbsch1,y1_pbsch2,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_date,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_migage,y1_educm3,y1_educf3,y1_gradem_geCUF,y1_gradesc_geCUF,y1_gradee_geCUF,y1_repeat,y1_iseimG,y1_iseifG,y1_edasp1CS,y1_edasp2CS,y1_edasp3CS,y1_sspm,y1_sspsc,y1_sspe,y1_seff1,y1_seff2,y1_valed1,y1_asch2,y1_asch1,y1_tenc1,y1_tenc2,y1_tenc3,y1_idsc,y1_club,y1_generationGCUF,class_size,classidCUF.y,neg_indegree,neg_outdegree,neg_isolate,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,classidCUF,y1_cot_sum,y1_lat_sum
38130215,381302,3813,1,2,1994,1,3,4,3,4,4,7,9,5,4,4,4,4,3,2,2,3,3,3,3,2,4,4,3,1,2,2,2,2,3,-77,2,2,1,2,2,2,16.799999237060547,30.780000686645508,7,7,7,2,3,4,2,2,1,2,5,2,2,2,2,1,0,13,381302,4,1,0,2,1,0,1,1,1,381302,20,2
38130216,381302,3813,1,2,1995,1,5,4,5,4,-88,8,9,5,5,4,4,4,3,1,2,4,3,4,3,2,5,5,5,1,1,1,2,2,2,-77,2,2,1,1,1,2,44.939998626708984,16.360000610351562,8,7,7,2,1,2,1,1,1,1,5,2,2,2,2,2,0,13,381302,0,4,0,4,2,0,2,1,2,381302,19,10
38130219,381302,3813,1,2,1995,1,4,5,4,3,-88,10,9,4,4,4,3,4,3,2,2,3,2,4,3,1,5,5,5,1,1,2,4,3,3,-77,-99,-99,1,1,1,1,24.979999542236328,61.18000030517578,7,7,7,2,2,3,2,2,1,1,4,2,2,3,1,1,0,13,381302,1,3,0,3,2,0,2,1,2,381302,21,9
38130220,381302,3813,1,2,1995,1,4,4,5,5,4,10,10,5,5,4,4,4,4,2,3,3,1,4,3,2,5,5,5,1,1,2,1,2,1,-77,-99,-99,1,1,1,1,-88,25.950000762939453,8,7,8,1,2,2,1,1,1,1,5,2,1,5,2,2,2,13,381302,0,3,0,2,5,0,2,3,5,381302,19,6
38370112,383701,3837,2,1,1995,1,5,5,5,3,4,6,9,4,5,4,4,4,3,2,3,4,2,4,3,2,3,3,3,2,2,2,3,3,2,-77,2,2,1,1,1,1,29.469999313354492,25.950000762939453,7,7,6,2,3,3,2,2,2,2,4,2,2,3,1,1,0,11,383701,1,2,0,3,5,0,2,3,5,383701,25,16
38370114,383701,3837,2,1,1996,1,5,5,5,5,4,9,9,4,5,4,4,4,4,1,3,2,2,3,3,3,4,3,3,2,2,3,3,3,1,-77,2,2,1,1,1,1,24.979999542236328,22.360000610351562,9,8,8,2,2,1,1,1,1,1,4,5,3,4,3,1,0,11,383701,0,4,0,2,4,0,1,4,4,383701,21,16
38370116,383701,3837,2,1,1995,1,5,5,5,5,4,8,8,4,5,4,3,4,4,1,3,4,2,3,4,4,2,5,4,3,2,3,4,4,4,-77,1,1,1,1,1,3,-88,50.72999954223633,8,8,7,3,1,2,2,2,1,2,4,2,2,3,4,2,0,11,383701,0,3,0,1,5,0,1,4,5,383701,17,22
38370118,383701,3837,2,2,1994,1,4,4,4,3,4,-88,8,4,4,3,3,3,3,2,1,3,1,4,4,1,5,5,5,1,1,1,4,2,2,-77,-99,-99,2,1,1,1,-88,32.5,7,6,-99,4,3,4,2,2,2,2,4,1,1,4,1,1,0,11,383701,0,5,0,0,1,0,0,2,1,383701,8,2
38370126,383701,3837,2,1,1995,1,5,5,5,5,4,8,9,4,5,4,4,4,4,2,2,3,2,4,3,3,4,4,4,1,2,2,2,4,1,-77,2,2,1,1,3,1,30.899999618530273,36.349998474121094,8,7,7,3,3,4,2,2,1,1,3,3,2,5,1,2,0,11,383701,2,5,0,2,4,0,2,3,4,383701,17,11
38370127,383701,3837,2,2,1996,1,5,5,5,5,4,3,3,4,5,3,3,3,3,1,3,4,2,4,3,1,5,5,5,1,1,1,2,3,2,-77,2,2,1,1,1,1,-88,-88,9,8,8,2,1,1,1,1,1,1,5,3,2,3,2,2,2,11,383701,4,5,0,0,0,1,0,1,0,383701,13,11
38370128,383701,3837,2,2,1995,1,4,4,4,4,4,5,7,4,4,4,3,3,4,2,3,3,2,4,3,2,3,5,4,1,1,2,2,2,2,-77,-99,-99,2,1,1,1,31.079999923706055,25.950000762939453,8,7,7,4,2,3,2,2,2,2,4,3,3,2,1,1,2,11,383701,1,4,0,0,5,0,0,5,5,383701,18,6
38370210,383702,3837,2,1,1994,1,3,5,3,2,1,7,6,4,4,3,3,4,2,2,3,3,2,3,3,4,4,4,4,2,1,3,5,5,5,-77,2,2,1,3,1,3,14.210000038146973,25.059999465942383,8,7,7,1,4,2,2,1,2,1,4,2,2,2,1,2,0,16,383702,5,5,0,4,5,0,2,3,5,383702,19,6
38370213,383702,3837,2,1,1994,1,5,5,5,5,4,8,10,4,4,4,2,2,2,2,2,3,2,3,4,1,5,5,5,1,1,2,4,4,4,-77,2,2,3,3,3,1,56,33.7599983215332,7,7,8,2,3,4,1,2,1,2,5,2,2,1,1,2,0,16,383702,6,2,0,0,1,0,0,2,1,383702,17,10
38370214,383702,3837,2,1,1995,1,4,5,4,4,3,3,6,3,2,3,3,3,2,2,3,4,3,3,3,2,3,3,2,2,2,2,3,3,3,-77,2,-99,1,3,3,1,43.33000183105469,33.7599983215332,7,7,7,2,3,3,1,1,2,2,5,3,3,1,2,2,0,16,383702,3,5,0,3,5,0,2,3,5,383702,13,10
38370216,383702,3837,2,2,1994,1,3,3,3,3,3,5,9,5,4,1,2,2,2,1,4,1,1,2,2,1,1,5,5,1,1,1,3,1,3,-77,-88,-88,3,1,1,2,24.979999542236328,55.25,8,7,8,5,3,3,2,2,1,2,4,5,3,1,2,1,0,16,383702,5,4,0,2,4,0,2,3,4,383702,7,7
38370217,383702,3837,2,2,1995,1,4,4,4,4,-88,2,2,5,5,4,4,4,2,-88,3,1,3,2,1,2,5,5,1,3,2,3,1,3,1,-77,2,2,1,1,3,3,23.56999969482422,24.09000015258789,7,6,7,3,2,4,3,1,1,1,4,4,5,1,-88,-88,0,16,383702,0,4,0,2,4,0,1,4,4,383702,23,7
38370218,383702,3837,2,2,1994,1,4,4,3,3,3,7,9,4,4,4,3,4,3,1,3,2,3,3,3,4,5,2,3,3,3,3,3,4,3,-77,2,2,3,1,1,3,55.25,33.7599983215332,9,9,8,3,2,1,2,2,2,1,5,2,2,3,3,2,2,16,383702,1,4,0,2,3,0,0,4,3,383702,21,9
38370223,383702,3837,2,1,1995,2,4,5,4,3,4,4,5,2,5,4,2,2,2,2,4,2,2,3,1,5,-88,3,1,5,4,5,1,5,3,-77,2,2,1,1,1,2,29.469999313354492,29.469999313354492,9,7,8,2,3,2,2,1,2,1,4,5,3,2,2,2,2,16,383702,2,5,0,6,5,0,3,2,5,383702,20,5
38370224,383702,3837,2,2,1994,1,4,5,5,4,-88,8,9,2,3,4,4,4,2,-88,4,3,3,3,3,2,3,5,5,2,1,2,3,5,5,-77,2,2,3,3,3,3,43.33000183105469,24.68000030517578,8,7,8,1,3,2,1,2,3,4,1,4,3,1,1,-88,0,16,383702,2,4,0,0,5,0,0,5,5,383702,24,14
38370226,383702,3837,2,1,1995,1,4,4,4,4,3,2,4,1,4,1,1,1,1,2,2,3,2,3,3,1,4,5,4,1,2,2,2,2,2,-77,2,-99,1,1,1,1,72.83000183105469,24.979999542236328,9,9,7,3,2,3,1,1,2,1,5,3,3,2,4,1,0,16,383702,6,5,0,1,5,0,0,5,5,383702,18,13
38370227,383702,3837,2,2,1995,1,5,5,4,4,4,8,8,4,5,4,3,4,3,2,3,3,2,3,3,2,3,4,4,2,2,3,3,2,3,-77,-99,-99,1,1,1,2,30.899999618530273,-88,8,7,8,1,2,3,1,1,1,1,4,1,2,2,4,1,0,16,383702,0,5,0,4,5,0,3,2,5,383702,20,9
38370228,383702,3837,2,1,1996,1,5,4,4,4,4,8,7,3,2,4,4,3,2,2,2,4,2,3,4,1,4,4,4,1,2,2,-88,-88,-88,-77,2,2,1,1,1,1,43.33000183105469,54.619998931884766,8,8,7,2,2,3,1,1,1,1,5,4,4,1,1,1,0,16,383702,11,5,0,0,5,0,0,5,5,383702,19,7
38370229,383702,3837,2,2,1996,1,4,4,3,3,3,4,5,3,5,3,2,2,2,2,3,2,4,2,3,4,3,4,3,3,3,4,4,3,3,-77,2,2,1,1,1,1,44.720001220703125,20.950000762939453,8,7,7,2,2,3,2,2,1,2,5,3,4,2,1,2,0,16,383702,0,4,0,3,4,0,3,2,4,383702,22,6
39070210,390702,3907,1,1,1996,3,3,4,3,3,4,8,9,4,3,3,4,4,4,2,3,3,2,3,3,2,2,3,4,2,2,3,2,4,2,-77,2,1,1,1,1,1,16.3799991607666,17.690000534057617,8,7,8,3,3,2,2,2,2,2,4,2,4,5,2,1,2,13,390702,0,2,0,5,5,0,3,2,5,390702,21,9
39070211,390702,3907,1,1,1995,1,4,3,3,4,3,5,7,4,4,4,4,4,3,2,3,3,1,3,3,2,4,4,4,1,1,4,4,5,5,-77,2,2,1,2,1,1,-88,25.950000762939453,6,-99,6,3,4,3,2,2,4,3,4,4,4,4,1,2,0,13,390702,4,4,0,1,3,0,1,3,3,390702,22,10
39070212,390702,3907,1,2,1995,1,5,5,5,4,4,5,8,5,5,4,4,4,4,1,3,4,3,4,3,1,4,4,3,1,1,3,2,3,2,-77,2,1,3,2,2,1,-88,31.719999313354492,8,7,7,4,3,3,1,1,1,2,4,1,2,4,1,2,0,13,390702,1,3,0,4,5,0,4,1,5,390702,23,13
39070213,390702,3907,1,2,1996,1,5,5,4,3,3,8,9,5,5,3,2,3,3,1,4,4,3,3,3,2,4,5,5,1,1,1,2,2,2,-77,2,-99,1,2,2,1,44.939998626708984,27.520000457763672,7,7,7,2,4,2,1,1,1,1,5,4,3,2,1,1,0,13,390702,0,3,0,6,5,0,5,0,5,390702,15,11
39070215,390702,3907,1,2,1996,1,5,5,5,5,3,10,8,5,4,3,4,4,4,1,2,4,2,4,3,2,4,4,4,1,1,2,4,2,4,-77,-99,-99,1,2,1,1,-88,35.34000015258789,7,6,7,3,4,3,2,2,1,2,4,2,4,4,1,2,0,13,390702,0,3,0,4,4,0,3,2,4,390702,13,12
39070217,390702,3907,1,1,1995,2,4,4,4,4,3,6,7,5,5,4,4,4,3,2,3,3,3,4,2,4,4,4,3,4,4,4,3,5,4,-77,1,1,3,3,2,1,51.93000030517578,43.7599983215332,8,7,8,3,3,2,1,2,2,3,4,2,2,4,2,1,2,13,390702,0,3,0,2,2,0,1,2,2,390702,16,7
39070218,390702,3907,1,2,1995,1,4,4,3,3,4,1,3,5,5,4,4,4,4,1,1,1,1,4,4,1,5,5,5,1,1,1,5,1,1,-77,1,1,1,1,2,1,25.040000915527344,24.68000030517578,8,6,7,3,3,4,2,2,1,1,5,1,1,5,1,2,0,13,390702,1,5,0,2,5,0,2,3,5,390702,14,8
39070219,390702,3907,1,2,1996,1,5,5,5,5,3,4,6,4,4,4,3,4,4,2,3,2,2,3,4,2,3,3,2,2,2,3,3,4,3,-77,2,2,1,1,1,1,35.33000183105469,16.360000610351562,8,7,7,3,3,3,2,2,2,1,4,2,2,4,1,2,0,13,390702,1,5,0,3,4,0,2,3,4,390702,16,12
39170110,391701,3917,1,1,1995,1,5,5,5,5,4,4,8,2,4,2,2,2,2,1,3,3,2,3,3,1,5,3,4,2,3,2,3,2,2,-77,2,2,1,1,1,2,-88,33.7599983215332,7,7,7,3,2,1,2,2,2,2,5,4,3,1,1,2,0,16,391701,6,5,0,6,5,0,5,0,5,391701,21,13
39170111,391701,3917,1,2,1995,1,3,4,3,2,3,4,5,4,5,4,4,3,2,2,3,3,3,4,3,3,4,5,4,3,2,2,2,4,3,6,-99,1,1,1,1,1,31.079999923706055,-88,8,8,8,2,3,3,1,2,1,1,5,3,3,2,3,2,1,16,391701,2,3,0,5,5,0,4,1,5,391701,14,8
39170112,391701,3917,1,2,1996,1,5,5,5,5,4,3,5,5,4,4,4,3,3,1,3,3,3,3,3,3,2,4,2,2,4,4,4,4,4,-77,2,2,1,1,2,1,17.690000534057617,40.540000915527344,8,8,8,3,3,3,2,2,1,1,5,2,3,4,1,1,0,16,391701,0,5,0,6,5,0,4,1,5,391701,13,12
39170113,391701,3917,1,1,1995,1,5,5,4,5,3,1,3,4,5,4,4,4,2,1,2,4,2,4,4,-88,2,5,4,2,2,2,4,4,2,-77,2,2,1,1,2,1,16.5,54.619998931884766,9,7,7,3,2,3,2,1,1,2,5,4,3,2,2,2,0,16,391701,6,4,0,1,1,0,1,1,1,391701,21,19
39170114,391701,3917,1,2,1994,1,5,5,5,4,4,5,5,5,5,4,4,4,3,1,4,3,3,1,1,4,1,1,1,4,3,5,1,1,1,-77,2,2,1,1,1,2,28.479999542236328,29.809999465942383,8,7,7,2,2,3,1,1,1,1,5,2,2,5,1,2,0,16,391701,2,5,0,1,4,0,1,4,4,391701,21,7
39170115,391701,3917,1,1,1996,1,5,5,5,5,4,7,6,5,5,4,4,4,4,2,2,4,1,4,3,2,4,5,4,2,2,2,4,3,5,-77,2,2,3,1,2,1,28.479999542236328,25.90999984741211,7,7,7,3,1,2,1,1,1,1,5,1,2,2,1,1,0,16,391701,0,5,0,6,5,0,3,2,5,391701,19,7
39170117,391701,3917,1,2,1996,3,3,3,4,4,-88,3,3,4,5,4,4,4,4,-88,4,3,3,3,2,3,3,2,3,3,2,5,1,1,1,-77,2,2,1,2,2,1,-88,28.479999542236328,7,7,7,3,4,3,2,2,1,1,5,3,3,1,3,-88,2,16,391701,2,5,0,2,5,0,0,5,5,391701,25,8
39170118,391701,3917,1,2,1995,1,3,3,2,3,4,8,10,5,5,4,4,4,4,1,3,3,2,3,3,1,5,5,4,1,1,1,2,4,1,-77,1,2,3,2,2,1,44.91999816894531,17.690000534057617,7,6,7,3,4,3,2,1,2,1,5,2,4,5,1,1,2,16,391701,4,5,0,1,5,0,1,4,5,391701,13,10
39170211,391702,3917,1,1,1996,1,5,5,5,5,4,9,10,4,5,3,2,3,3,2,1,2,3,3,4,2,2,4,4,2,2,2,3,2,2,-77,2,2,1,1,2,1,57.380001068115234,23.40999984741211,7,6,6,3,3,4,2,2,1,1,5,3,2,3,1,1,0,12,391702,2,5,0,1,1,0,0,2,1,391702,16,11
39170212,391702,3917,1,1,1995,1,5,5,5,5,4,1,10,1,1,4,4,4,1,1,1,4,1,4,3,1,2,3,4,5,4,3,5,5,5,-77,1,1,1,1,1,3,85.410003662109375,22.360000610351562,9,9,5,1,1,1,5,1,5,5,1,5,5,1,1,2,0,12,391702,0,5,0,4,5,0,2,3,5,391702,17,10
39170213,391702,3917,1,1,1994,1,4,4,5,5,4,4,2,4,4,4,3,3,3,1,2,3,2,4,3,3,3,2,3,2,2,2,2,2,3,-77,2,2,2,1,1,3,43.33000183105469,-88,8,7,7,2,3,1,2,2,3,2,4,2,3,2,1,1,0,12,391702,3,2,0,4,5,0,1,4,5,391702,20,12
39170214,391702,3917,1,1,1995,1,3,3,3,3,3,7,8,5,4,4,3,3,3,1,2,3,3,3,4,2,2,3,4,1,1,2,3,3,1,-77,2,-99,1,1,1,1,24.530000686645508,-88,7,6,-99,2,3,3,1,2,1,1,3,2,2,4,1,1,0,12,391702,3,5,0,0,3,0,0,4,3,391702,20,10
39170215,391702,3917,1,2,1994,1,5,5,4,5,4,4,9,4,4,4,4,4,4,2,2,4,2,3,3,1,4,4,5,1,1,1,2,1,2,-77,2,2,2,1,1,3,25.040000915527344,25.040000915527344,8,7,7,3,3,3,1,1,1,1,5,1,1,2,1,1,0,12,391702,1,1,0,2,3,0,2,2,3,391702,18,11
39170216,391702,3917,1,1,1996,1,4,5,4,4,4,6,8,5,5,3,4,4,4,1,2,4,3,4,4,2,3,4,3,2,1,2,4,3,2,-77,2,2,3,1,3,1,24.979999542236328,23.40999984741211,7,7,7,2,3,4,2,2,1,1,4,2,2,4,1,1,0,12,391702,1,3,0,3,5,0,2,3,5,391702,18,13
39170217,391702,3917,1,2,1994,1,5,5,5,4,3,4,2,4,5,4,4,4,3,1,4,4,1,4,4,1,5,5,5,1,1,1,3,2,3,-77,2,-99,1,1,1,3,-88,-55,8,7,7,1,3,1,2,2,1,2,4,2,2,3,2,2,0,12,391702,0,5,0,4,1,0,1,1,1,391702,24,15
39170218,391702,3917,1,2,1996,2,3,3,3,3,4,6,9,4,4,4,4,4,4,2,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,-77,2,2,2,1,2,1,56,43.7599983215332,7,6,7,3,4,4,2,2,1,1,-88,1,2,4,2,1,2,12,391702,3,0,0,1,5,0,1,4,5,391702,10,6
39170219,391702,3917,1,2,1995,1,3,4,4,3,4,10,10,5,5,4,2,1,4,1,1,4,1,3,4,1,5,4,5,1,1,1,2,5,2,-77,2,2,1,1,3,3,28.479999542236328,-88,9,8,7,1,2,4,1,1,1,1,5,1,1,5,1,2,0,12,391702,0,3,0,3,4,0,2,3,4,391702,19,8
39170220,391702,3917,1,1,1994,1,3,3,3,3,4,9,10,5,5,4,4,4,4,1,3,4,3,4,4,2,5,5,5,2,1,4,5,5,4,-77,-99,-99,3,1,3,3,-88,-88,7,7,7,2,3,4,1,1,1,1,2,2,2,4,1,1,0,12,391702,0,2,0,5,3,0,2,2,3,391702,20,6
39280110,392801,3928,5,2,1996,1,3,5,5,3,3,7,8,5,5,4,4,4,3,2,3,4,3,4,3,2,4,4,4,2,2,2,4,3,3,-77,2,2,1,2,1,1,56,50.150001525878906,9,-99,-99,2,4,3,2,2,2,2,3,3,3,3,1,1,0,25,392801,0,2,0,4,5,0,3,2,5,392801,24,14
39280112,392801,3928,5,2,1995,1,5,5,4,4,4,7,9,4,5,3,4,4,3,2,2,4,1,4,3,2,3,4,4,2,1,2,2,3,2,-77,2,1,1,2,2,1,44.91999816894531,68.87999725341797,8,9,8,1,3,4,2,2,2,3,5,3,3,4,1,1,0,25,392801,10,0,0,4,3,0,3,1,3,392801,26,13
39280113,392801,3928,5,1,1995,1,4,4,4,4,4,9,8,4,4,4,4,4,3,2,2,3,2,4,3,2,4,4,5,2,1,2,3,2,3,-77,1,1,1,1,1,1,82.410003662109375,65.01000213623047,9,9,9,2,3,2,1,2,2,2,5,2,2,3,1,1,0,25,392801,0,3,0,2,3,0,2,2,3,392801,24,15
39280114,392801,3928,5,2,1996,1,5,5,5,4,4,9,9,5,5,4,4,4,3,2,2,4,2,4,3,2,3,4,4,1,1,2,3,2,2,-77,1,1,1,1,1,1,70.5,76.48999786376953,9,9,-99,3,3,2,1,1,1,2,4,2,2,2,1,1,0,25,392801,0,0,1,5,5,0,5,0,5,392801,21,13
39280115,392801,3928,5,2,1996,1,4,5,4,4,4,8,9,5,5,4,3,4,3,2,2,4,2,4,3,2,3,5,5,1,1,1,3,3,2,-77,2,2,2,2,1,1,56.349998474121094,28.479999542236328,8,8,8,3,2,1,1,1,2,2,5,3,3,2,2,1,0,25,392801,2,1,0,4,5,0,4,1,5,392801,24,20
39280117,392801,3928,5,2,1995,1,4,5,5,3,3,6,7,5,5,4,4,4,4,2,2,3,2,3,3,1,4,3,2,1,1,2,2,4,3,-77,2,2,1,1,2,1,79.73999786376953,57.68000030517578,9,8,9,3,2,2,1,2,1,4,4,2,2,4,3,1,0,25,392801,0,5,0,4,4,0,3,2,4,392801,23,17
39280118,392801,3928,5,2,1996,1,4,5,5,3,3,7,7,5,5,4,4,4,3,2,2,4,1,4,3,1,5,3,4,1,1,1,1,3,2,-77,1,1,1,1,1,1,44.91999816894531,81.91999816894531,9,9,9,2,3,2,2,2,1,3,4,2,3,2,1,1,0,25,392801,0,4,0,6,5,0,5,0,5,392801,23,12
39280119,392801,3928,5,2,1996,1,4,4,4,4,4,8,8,4,5,4,4,4,4,2,3,3,2,4,3,3,4,3,4,2,2,3,3,4,4,-77,2,2,1,2,3,1,43.5099983215332,61.06999969482422,9,9,-99,3,3,3,1,2,2,2,4,3,2,2,1,1,0,25,392801,1,1,0,4,4,0,4,1,4,392801,23,18
39280120,392801,3928,5,2,1995,1,4,4,4,4,4,7,7,4,4,4,4,4,4,1,3,3,2,4,3,2,5,5,5,2,1,2,2,4,3,-77,2,1,1,1,1,1,61.90999984741211,64.44000244140625,9,9,-99,3,2,2,2,2,2,3,4,3,3,2,2,1,0,25,392801,2,1,0,3,5,0,3,2,5,392801,20,17
39280121,392801,3928,5,2,1996,1,5,5,5,5,3,7,7,5,5,4,4,4,3,2,2,3,2,3,3,2,3,5,3,2,1,1,3,3,3,-77,2,-99,2,2,3,1,49.29999923706055,80.779998779296875,9,-99,9,4,2,2,1,2,1,2,5,3,2,2,1,1,0,25,392801,1,2,0,4,5,0,4,1,5,392801,25,18
39280122,392801,3928,5,2,1996,1,5,5,5,5,4,9,8,5,5,4,4,4,4,2,2,3,1,3,3,2,5,5,5,2,1,2,2,4,2,-77,1,1,1,1,1,1,70.5,63.029998779296875,9,9,9,1,2,2,1,1,1,2,5,2,2,4,1,2,0,25,392801,2,3,0,7,5,0,5,0,5,392801,25,17
39280123,392801,3928,5,2,1996,1,5,5,5,5,4,7,9,5,5,4,4,4,3,2,2,4,3,4,3,2,3,4,4,2,1,2,3,2,2,-77,-99,-99,2,2,2,1,81.12999725341797,84.61000061035156,8,8,-99,3,4,3,2,2,1,2,4,2,2,3,1,1,0,25,392801,1,0,0,6,5,0,5,0,5,392801,20,17
39280127,392801,3928,5,2,1996,1,4,4,4,4,4,9,10,5,5,4,4,4,4,2,2,3,2,4,3,1,5,5,4,2,1,2,4,3,3,-77,1,1,1,1,1,1,75.54000091552734,60.93000030517578,9,9,-99,2,2,2,1,1,1,3,5,2,3,5,1,1,0,25,392801,5,0,0,2,4,0,2,3,4,392801,27,15
39280128,392801,3928,5,2,1996,1,3,3,3,3,3,5,5,5,5,3,3,3,3,2,3,3,3,3,3,2,4,4,3,2,2,2,2,2,2,-77,2,2,1,1,1,1,57.380001068115234,41.630001068115234,8,8,9,1,3,1,2,3,2,1,2,2,2,2,2,1,0,25,392801,2,2,0,4,5,0,4,1,5,392801,20,16
39280129,392801,3928,5,1,1996,1,5,5,5,5,4,8,10,3,5,4,3,4,3,2,3,4,2,4,4,1,5,5,4,1,1,1,5,5,5,-77,2,1,2,1,1,1,-88,74.79000091552734,9,9,8,4,3,1,1,1,5,4,4,4,4,1,1,1,0,25,392801,1,5,0,5,3,0,2,2,3,392801,23,16
39280130,392801,3928,5,2,1996,1,4,5,4,4,4,7,8,5,5,4,4,4,4,2,2,3,2,3,3,2,3,4,4,2,1,2,3,2,3,-77,-99,1,2,1,2,1,76.48999786376953,71.38999938964844,8,8,8,3,2,3,2,1,1,2,5,3,3,2,1,1,0,25,392801,1,5,0,6,5,0,5,0,5,392801,24,15
39280410,392804,3928,5,1,1996,1,5,4,4,3,4,3,2,5,4,4,4,4,4,2,3,4,2,3,3,2,4,4,4,3,2,2,2,2,2,-77,1,1,1,1,1,1,85.410003662109375,43.849998474121094,9,9,9,2,3,3,1,2,1,2,5,3,3,3,2,2,0,21,392804,0,3,0,4,2,0,1,2,2,392804,19,12
39280411,392804,3928,5,1,1995,1,4,5,3,5,4,6,9,5,5,4,4,4,3,2,2,3,2,3,3,3,3,3,2,2,1,2,4,3,4,-77,2,-99,1,1,1,1,43.33000183105469,43.33000183105469,8,8,8,2,4,3,1,2,1,1,4,2,2,3,1,1,0,21,392804,0,2,0,6,5,0,4,1,5,392804,23,16
39280412,392804,3928,5,2,1996,1,4,4,4,3,4,10,9,5,5,3,4,4,4,2,3,4,1,4,3,2,3,3,4,1,1,2,2,3,2,-77,2,-99,2,1,3,1,24.979999542236328,77.0999984741211,9,8,8,4,3,3,1,2,1,2,5,2,3,4,1,1,0,21,392804,2,4,0,3,3,0,3,1,3,392804,19,15
39280413,392804,3928,5,1,1996,3,4,5,5,5,4,7,8,5,5,4,3,4,4,2,3,3,1,4,2,1,3,4,5,1,1,2,2,4,1,-77,2,1,2,2,1,1,56,70.5,8,8,8,3,4,2,1,1,1,1,5,2,3,4,2,2,2,21,392804,1,0,0,1,3,0,1,3,3,392804,25,12
39280415,392804,3928,5,2,1996,1,5,5,4,5,3,2,2,5,5,4,4,4,4,2,2,4,1,4,3,1,5,4,5,1,1,1,4,3,2,-77,1,1,1,1,1,1,62.38999938964844,79.48999786376953,9,9,8,1,2,2,1,1,1,2,5,2,3,4,1,1,0,21,392804,8,4,0,3,4,0,3,2,4,392804,23,16
39280416,392804,3928,5,1,1994,1,4,4,4,4,4,3,9,5,5,4,4,4,4,2,3,4,2,4,2,2,4,4,2,2,2,2,4,4,2,-77,2,2,2,2,3,3,-88,24.68000030517578,9,9,8,3,3,4,2,1,1,2,4,5,5,1,1,2,2,21,392804,1,0,0,0,4,0,0,5,4,392804,19,14
39280417,392804,3928,5,1,1995,1,5,5,5,5,4,8,9,5,4,4,4,4,4,2,3,4,1,4,4,2,4,5,5,2,1,2,4,3,3,-77,2,2,1,1,3,1,14.210000038146973,27.90999984741211,9,8,8,4,2,3,1,2,1,1,4,2,3,4,2,1,2,21,392804,0,3,0,6,3,0,3,1,3,392804,18,16
39280418,392804,3928,5,2,1996,2,5,4,5,4,4,8,8,5,5,4,4,4,4,2,2,4,2,1,3,1,4,3,4,1,1,2,3,2,3,-77,1,1,2,1,3,1,86.720001220703125,56,9,9,9,3,2,2,2,2,1,1,5,2,3,4,2,2,2,21,392804,0,3,0,3,3,0,2,2,3,392804,19,19
39280419,392804,3928,5,2,1995,1,5,5,4,4,4,7,6,4,5,4,4,4,3,2,2,3,3,3,3,2,3,3,2,2,2,2,2,3,2,-77,2,-99,1,1,1,1,44.939998626708984,29.469999313354492,8,8,8,2,3,3,2,2,2,3,3,3,4,3,3,1,0,21,392804,3,0,0,2,5,0,2,3,5,392804,26,17
39280421,392804,3928,5,2,1995,1,4,4,4,4,3,5,4,5,4,4,4,4,4,2,3,3,4,3,2,4,2,3,3,3,3,3,3,2,3,-77,2,2,2,2,3,1,47.83000183105469,25.950000762939453,8,7,-99,3,3,3,2,2,1,3,4,4,3,4,1,2,0,21,392804,0,2,0,4,5,0,3,2,5,392804,25,19
39280422,392804,3928,5,1,1995,-99,4,4,4,3,4,7,9,4,5,4,4,4,3,2,1,3,1,4,4,2,3,4,4,2,1,2,2,3,3,7,-99,-99,2,3,1,1,75.54000091552734,24.530000686645508,9,8,8,3,4,3,2,2,1,2,5,3,2,3,3,1,1,21,392804,4,5,0,4,5,0,3,2,5,392804,23,8
39280423,392804,3928,5,2,1994,2,4,4,5,3,4,9,8,4,5,4,4,4,4,2,3,3,2,4,2,2,5,3,4,1,1,2,2,3,1,-77,1,1,1,2,1,3,75.54000091552734,86.720001220703125,9,9,8,2,3,1,1,1,1,2,5,4,5,3,2,1,2,21,392804,0,1,0,0,0,1,0,1,0,392804,22,8
39280424,392804,3928,5,1,1995,1,4,4,4,3,4,7,9,5,5,4,4,4,4,2,3,4,2,4,3,3,4,5,4,2,1,4,4,5,4,-77,2,2,2,1,1,1,43.5099983215332,30.489999771118164,8,8,7,3,2,2,1,1,1,2,3,2,3,5,1,2,0,21,392804,0,2,0,4,5,0,3,2,5,392804,20,21
