youthidCUF,classidCUF,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_sat1,y1_pbsch1,y1_pbsch2,y1_pbsch3,y1_pbsch4,y1_del1,y1_del2,y1_del3,y1_del4,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_pdisc2,y1_pdisc3,y1_pdisc4,y1_date,y1_contm,y1_gawm,y1_contf,y1_gawf,y1_penc1,y1_penc2,y1_penc3,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_sest1,y1_sest2,y1_sest3,y1_sest4,y1_tenc1,y1_tenc2,y1_tenc3,age,neg_indegree,neg_outdegree,neg_isolate,pos_indegree,pos_outdegree,pos_isolate
35770126,357701,3577,4,1,1996,3,4,3,3,4,4,4,6,3,4,5,3,2,2,2,2,3,2,3,2,3,3,4,2,1,2,1,2,2,2,2,2,3,3,3,3,2,4,4,4,2,3,3,1,2,3,2,3,2,1,4,3,1,14,0,4,0,3,1,0
35770127,357701,3577,4,1,1995,1,4,4,4,4,4,9,10,5,5,5,5,2,2,2,2,4,3,3,4,4,4,4,2,1,1,1,1,2,1,2,2,4,2,4,4,2,3,3,3,1,1,2,2,2,2,1,2,2,2,2,2,5,15,0,3,0,4,3,0
35770128,357701,3577,4,1,1995,1,4,4,4,4,1,NA,NA,4,4,4,3,2,2,2,2,3,3,3,3,4,4,4,2,1,2,1,2,2,1,2,3,2,3,3,3,2,3,4,3,2,2,2,4,3,3,NA,NA,NA,NA,2,3,3,15,1,3,0,0,5,0
35770502,357705,3577,4,2,1995,NA,4,4,3,4,4,3,3,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,3,2,4,3,2,3,4,3,1,1,1,1,3,1,2,1,1,1,1,1,2,15,0,3,0,5,5,0
35770503,357705,3577,4,1,1994,1,5,5,5,5,4,8,10,5,4,5,4,1,2,2,2,4,4,4,4,4,4,3,2,1,1,1,1,1,1,2,2,4,2,4,4,4,4,4,4,1,1,2,4,4,2,2,1,1,1,2,2,1,16,3,5,0,2,3,0
35770505,357705,3577,4,1,1995,1,4,4,4,4,4,10,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,3,1,1,3,4,1,4,1,2,4,4,4,4,2,3,4,1,1,4,1,1,1,1,3,2,1,15,0,0,1,2,3,0
35770506,357705,3577,4,1,1996,1,4,4,4,4,4,7,7,5,4,5,5,2,2,2,2,4,3,4,4,4,4,4,2,1,1,1,1,2,2,2,2,4,1,4,4,2,4,4,5,2,1,1,4,2,2,2,2,2,2,2,2,2,14,1,0,0,3,3,0
35770508,357705,3577,4,1,1996,1,5,4,3,4,2,10,9,4,5,5,5,2,2,2,2,4,4,4,3,3,3,4,2,1,1,4,1,1,2,2,3,3,3,3,3,2,3,3,3,1,2,2,3,3,3,1,1,1,1,1,1,3,14,0,5,0,1,5,0
35770509,357705,3577,4,1,1995,1,4,5,3,4,3,7,8,5,4,5,4,2,2,2,2,4,4,4,3,3,4,4,1,1,2,1,2,2,2,3,3,4,2,4,3,2,4,3,4,2,2,2,3,4,4,2,3,2,2,2,3,4,15,0,3,0,1,3,0
35770511,357705,3577,4,2,1996,1,4,4,4,4,2,7,9,3,4,5,4,2,2,2,2,2,1,1,3,3,3,3,2,2,2,1,2,2,2,2,2,3,2,3,3,2,2,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,14,4,5,0,3,5,0
35770512,357705,3577,4,2,1996,1,4,5,4,5,4,3,4,4,4,5,4,2,2,2,2,4,3,4,4,4,4,4,2,1,2,1,2,2,1,2,4,3,3,3,2,4,3,5,2,3,1,3,3,2,2,2,3,3,2,3,2,2,14,2,5,0,8,5,0
35770513,357705,3577,4,2,1995,3,3,3,4,3,3,4,3,4,4,5,3,2,2,1,2,4,4,4,3,4,4,4,1,3,2,1,3,4,3,3,3,2,4,2,2,4,2,1,2,3,3,4,1,2,1,2,2,NA,3,1,1,4,15,3,3,0,2,5,0
35770515,357705,3577,4,1,1993,3,5,3,4,4,3,6,1,4,3,4,4,2,2,2,2,4,4,4,3,4,4,3,1,3,2,1,4,5,3,5,4,4,4,2,1,4,5,3,1,3,5,5,2,4,3,2,2,2,2,2,3,1,17,6,5,0,2,4,0
35770516,357705,3577,4,1,1996,1,4,4,4,4,4,9,8,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,3,4,2,4,3,2,4,4,4,2,2,2,3,3,2,2,2,2,1,2,3,4,14,0,5,0,2,5,0
35770520,357705,3577,4,1,1996,1,5,5,5,5,4,5,6,4,4,5,4,2,2,2,2,3,3,3,3,4,4,4,2,1,2,3,2,1,2,2,2,3,2,3,3,2,3,3,3,2,2,3,3,3,2,2,2,3,2,3,2,3,14,3,5,0,3,5,0
35770521,357705,3577,4,2,1995,1,4,4,4,3,4,2,2,3,4,5,5,2,2,2,2,4,4,4,2,4,4,4,2,1,2,2,2,NA,NA,NA,4,4,1,4,2,3,4,4,2,2,2,4,2,4,2,2,2,1,2,NA,NA,NA,15,1,4,0,7,4,0
35770527,357705,3577,4,2,1996,1,5,5,5,5,4,8,9,4,5,5,4,2,2,2,2,4,3,4,3,3,4,4,1,1,1,2,2,1,1,2,2,4,2,4,3,2,4,2,4,1,1,2,4,1,2,2,2,2,1,1,2,4,14,1,1,0,5,5,0
35860101,358601,3586,5,1,1996,1,5,5,5,5,4,9,9,5,5,5,5,2,2,2,2,4,3,4,3,4,3,4,2,1,2,1,1,1,1,2,2,3,1,4,4,2,5,4,4,2,1,2,2,3,2,2,2,2,2,3,2,4,14,0,1,0,4,5,0
35860102,358601,3586,5,1,1996,1,5,5,5,5,4,9,10,5,3,4,4,2,2,1,1,4,4,4,4,4,4,4,2,1,1,3,1,2,1,1,1,4,1,4,4,1,4,4,4,1,1,1,4,3,2,2,2,2,1,1,2,5,14,3,3,0,1,3,0
35860103,358601,3586,5,1,1996,1,5,5,5,5,4,1,7,3,3,4,3,1,2,1,2,4,4,4,3,4,4,2,2,1,3,1,2,1,1,1,2,3,2,3,3,1,4,3,2,1,1,2,2,2,3,2,2,2,2,3,3,1,14,6,1,0,1,5,0
35860104,358601,3586,5,2,1996,1,5,5,4,3,4,7,6,4,5,5,3,2,1,2,2,4,3,4,3,4,4,4,2,1,2,1,2,2,2,2,3,4,3,4,2,2,3,4,3,2,2,2,2,2,2,2,3,3,2,4,3,2,14,2,3,0,3,5,0
35860106,358601,3586,5,1,1995,NA,5,5,5,5,4,8,10,3,4,4,4,2,2,1,2,4,4,4,4,4,4,4,2,1,1,2,1,1,1,2,2,4,2,4,4,1,4,5,5,1,1,1,2,2,2,2,2,2,2,2,2,1,15,1,5,0,3,5,0
35860111,358601,3586,5,1,1996,1,5,5,5,5,4,7,8,5,5,5,4,2,2,2,2,4,2,2,3,4,4,4,2,1,NA,1,1,1,1,1,1,4,1,4,4,1,5,5,4,1,1,1,3,4,1,1,1,1,1,3,2,5,14,8,4,0,0,5,0
35860112,358601,3586,5,1,1997,2,5,5,5,5,4,8,9,4,3,5,4,2,2,1,2,4,3,3,3,3,4,4,2,1,1,1,1,1,1,1,2,3,1,4,3,2,3,4,4,2,1,2,2,3,2,2,2,2,2,2,2,4,13,5,2,0,1,5,0
35860114,358601,3586,5,2,1995,2,4,5,4,3,4,7,8,5,5,5,5,2,2,2,2,4,3,3,4,4,4,4,2,1,2,5,NA,4,3,4,4,4,2,2,2,4,5,5,5,3,2,4,5,4,4,2,3,1,2,5,5,5,15,2,5,0,3,4,0
35860116,358601,3586,5,1,1995,2,3,4,4,4,3,2,1,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,2,2,3,2,4,1,4,3,1,5,5,5,1,1,1,4,2,2,2,2,2,2,3,2,4,15,1,0,0,2,5,0
35860120,358601,3586,5,2,1996,1,5,5,5,5,4,7,7,5,5,5,4,2,2,2,2,3,4,4,4,4,4,4,2,1,1,4,2,2,1,2,2,3,2,3,3,2,1,3,1,1,1,2,1,3,1,2,2,3,3,2,3,4,14,0,5,0,3,4,0
35860121,358601,3586,5,1,1996,1,5,5,5,5,4,9,9,4,4,5,4,2,2,2,2,3,3,4,4,4,4,4,2,1,2,5,NA,1,1,3,2,3,2,4,3,1,5,4,5,1,1,1,4,3,3,1,1,1,1,2,2,3,14,0,3,0,2,3,0
35860122,358601,3586,5,2,1996,2,5,5,5,5,4,4,5,4,4,5,3,2,2,2,1,4,3,4,2,4,4,2,2,2,2,2,1,1,3,4,3,2,3,3,1,3,4,1,1,2,3,2,3,2,1,2,2,3,4,5,4,1,14,2,5,0,2,5,0
35860123,358601,3586,5,2,1996,3,4,4,5,4,4,7,9,5,4,5,5,2,2,2,1,3,4,4,3,4,4,4,1,1,2,1,2,1,2,3,3,4,2,4,4,2,4,4,4,2,1,2,2,3,3,2,2,2,2,4,4,2,14,0,4,0,1,5,0
35860124,358601,3586,5,2,1996,3,5,5,4,5,4,4,3,5,4,5,5,1,2,2,2,3,3,4,3,4,3,4,2,1,2,1,1,1,1,1,2,3,1,4,3,2,3,3,3,2,1,3,2,1,1,2,2,3,2,3,3,1,14,0,5,0,2,2,0
35860301,358603,3586,5,2,1995,1,5,5,5,5,4,5,6,4,5,5,4,2,2,2,1,2,3,4,3,4,4,3,2,1,2,1,1,1,2,2,3,2,3,3,2,2,3,3,2,2,3,4,3,3,2,2,2,3,3,3,4,1,15,2,3,0,2,2,0
35860302,358603,3586,5,1,1996,1,5,5,5,5,4,6,7,4,4,4,4,1,2,2,2,4,3,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,3,3,3,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,3,2,14,4,3,0,1,5,0
35860303,358603,3586,5,1,1996,1,5,5,3,4,3,7,8,5,4,4,4,2,2,2,2,4,4,4,3,4,4,4,2,1,2,3,1,1,1,2,3,3,2,3,3,2,2,3,3,2,2,2,2,2,2,1,1,2,2,4,3,2,14,1,3,0,4,4,0
35860305,358603,3586,5,2,1995,1,5,5,5,5,4,7,8,5,3,4,1,2,2,2,1,4,4,4,4,4,3,4,2,1,2,2,2,2,4,3,3,2,2,3,3,2,3,3,2,2,2,2,NA,NA,NA,2,3,3,1,3,3,3,15,1,2,0,3,4,0
35860306,358603,3586,5,1,1996,1,5,5,5,5,4,8,9,4,5,5,3,2,2,2,2,4,4,4,3,4,4,4,2,1,1,2,1,2,1,1,1,3,1,4,3,1,4,4,4,1,1,2,4,NA,NA,1,1,1,1,2,2,3,14,2,4,0,3,4,0
35860307,358603,3586,5,2,1995,1,5,5,5,5,4,5,9,4,5,5,2,2,2,2,1,4,4,4,3,4,4,4,2,2,1,2,2,2,1,3,3,4,2,3,2,2,5,3,2,1,1,2,1,1,1,2,2,3,2,4,4,2,15,2,4,0,4,3,0
35860308,358603,3586,5,1,1996,1,4,5,3,4,3,9,10,NA,NA,NA,NA,2,2,2,1,3,4,4,4,4,4,4,2,1,1,1,1,2,2,3,3,4,2,4,3,1,4,4,4,2,2,1,1,2,1,1,1,1,1,3,2,2,14,0,5,0,2,4,0
35860312,358603,3586,5,2,1996,2,5,5,4,4,4,5,3,5,4,4,4,2,2,2,1,4,4,4,3,4,4,4,2,1,2,1,1,3,2,4,3,3,2,3,3,3,4,4,4,2,2,2,3,4,3,3,2,2,2,3,3,4,14,6,2,0,1,2,0
35860316,358603,3586,5,2,1996,1,5,5,5,5,4,3,2,5,5,5,4,2,2,2,2,4,4,4,3,4,4,4,2,1,1,1,1,1,1,1,2,3,1,4,3,1,4,2,3,1,1,2,1,2,2,1,1,2,2,1,1,2,14,2,2,0,3,5,0
35860317,358603,3586,5,1,1996,1,5,5,5,5,4,7,9,4,5,5,5,2,2,2,1,3,4,4,3,4,4,4,2,1,1,3,2,1,1,2,2,4,2,4,3,1,5,3,5,1,1,1,2,3,2,1,2,1,2,3,2,1,14,0,4,0,2,5,0
35860319,358603,3586,5,2,1996,1,5,5,5,4,3,7,7,4,4,4,3,2,2,2,1,3,3,4,3,4,3,4,2,1,2,3,2,3,2,2,3,3,2,3,3,4,4,2,2,2,3,3,2,4,2,2,2,2,3,4,5,2,14,8,2,0,2,5,0
35860320,358603,3586,5,2,1995,1,5,5,5,4,4,7,9,5,4,5,3,2,2,2,2,4,4,4,3,4,4,3,2,3,1,1,1,1,1,1,1,3,1,4,2,1,5,5,5,1,1,1,1,3,1,2,1,2,2,3,3,2,15,0,1,0,4,5,0
35860321,358603,3586,5,1,1996,1,5,5,5,5,4,6,8,4,4,5,2,2,2,2,2,NA,NA,NA,3,4,4,4,2,1,2,1,1,2,3,1,2,2,2,3,3,2,3,4,4,2,1,2,2,2,2,2,2,2,2,2,3,1,14,0,3,0,3,5,0
35860323,358603,3586,5,2,1996,1,5,5,5,5,4,7,8,4,4,4,3,2,2,2,1,3,3,4,3,4,4,4,2,1,2,3,1,2,2,1,3,3,3,3,3,2,3,3,2,2,1,3,2,3,2,2,2,2,2,3,2,2,14,1,1,0,3,5,0
35860324,358603,3586,5,1,1995,2,5,5,5,5,4,5,7,3,4,4,2,1,1,1,1,4,3,4,3,2,4,4,2,2,2,3,2,2,4,3,3,3,2,3,3,3,3,3,2,3,2,2,2,3,3,2,2,2,2,4,4,2,15,1,4,0,3,0,0
35860326,358603,3586,5,1,1996,1,5,5,4,4,4,6,9,4,4,5,5,1,2,2,2,3,4,4,4,4,4,4,2,1,1,2,1,2,1,2,2,4,1,4,4,3,4,4,4,1,1,2,4,5,4,1,1,2,1,3,3,3,14,1,3,0,2,5,0
35860327,358603,3586,5,1,1996,1,5,5,5,5,4,6,8,5,3,5,3,2,2,2,1,4,4,4,4,4,4,4,1,1,1,1,1,2,2,4,4,4,2,4,4,2,4,4,5,2,2,2,2,5,3,1,1,1,1,3,3,4,14,0,5,0,2,2,0
36190201,361902,3619,1,1,1994,1,5,5,4,4,3,5,6,5,5,5,5,2,2,2,2,4,3,3,3,4,3,4,2,1,1,1,1,1,1,2,3,4,4,3,3,4,5,4,5,1,1,2,4,4,2,2,3,4,3,2,2,5,16,1,5,0,6,5,0
36190205,361902,3619,1,1,1994,1,4,4,4,3,NA,7,10,2,3,4,2,NA,NA,NA,NA,4,4,4,4,4,4,3,2,1,1,1,1,1,1,1,3,4,1,4,3,1,4,4,4,1,1,1,4,4,4,1,1,1,1,2,1,4,16,8,0,0,0,0,1
36190206,361902,3619,1,2,1995,1,5,5,5,5,3,5,6,4,4,4,4,2,2,2,2,4,2,3,3,3,3,3,2,5,NA,1,2,2,2,3,3,3,2,4,3,2,4,5,4,2,1,2,2,3,2,2,3,2,3,3,3,4,15,4,1,0,0,3,0
36190208,361902,3619,1,2,1995,1,4,4,4,4,3,8,9,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,4,2,4,3,1,NA,4,4,1,1,1,2,4,2,1,1,1,1,1,2,4,15,0,5,0,7,5,0
36190209,361902,3619,1,1,1993,3,3,4,3,3,NA,10,10,5,4,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,5,NA,1,1,1,3,3,2,3,3,3,4,4,4,2,1,2,4,3,4,2,1,1,1,2,1,4,17,0,1,0,2,4,0
36190210,361902,3619,1,2,1995,1,4,4,4,3,4,8,10,5,5,5,5,2,2,2,2,3,4,3,4,4,4,4,2,1,1,1,1,1,2,1,2,4,1,4,3,1,4,4,5,1,1,1,4,3,2,2,1,2,1,2,2,4,15,0,2,0,3,5,0
36190211,361902,3619,1,1,1994,1,4,4,3,2,NA,4,7,5,5,5,4,2,2,2,1,4,3,3,3,2,3,4,2,1,2,1,2,3,2,3,3,3,2,3,2,2,3,5,3,2,1,3,2,2,2,2,2,3,3,2,3,3,16,1,5,0,5,5,0
36190212,361902,3619,1,1,1995,3,3,3,3,4,3,6,8,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,2,2,2,2,2,3,3,4,2,3,2,4,2,2,3,2,4,2,3,2,2,2,2,2,2,5,15,1,0,0,6,5,0
36190213,361902,3619,1,2,1996,1,5,5,4,4,3,8,9,5,5,5,5,2,2,2,2,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,1,4,4,1,4,5,5,1,1,2,5,4,4,2,1,2,1,1,2,5,14,0,5,0,2,5,0
36190216,361902,3619,1,1,1994,1,4,4,4,4,4,8,9,4,4,5,4,1,1,1,2,4,3,3,3,4,3,3,1,3,2,1,1,3,2,2,3,4,2,4,3,2,4,3,4,2,2,2,4,3,4,2,1,1,2,3,3,2,16,10,2,0,0,2,0
36190218,361902,3619,1,1,1994,2,3,3,4,3,3,7,8,2,5,5,5,2,2,2,2,3,4,4,3,3,3,2,1,1,1,2,2,1,1,1,1,2,1,3,3,2,3,5,5,2,1,1,2,2,3,2,2,2,1,3,2,1,16,1,3,0,4,5,0
36190219,361902,3619,1,2,1995,1,4,4,3,3,4,8,10,5,5,5,5,2,2,2,1,4,3,3,4,4,4,4,2,1,1,1,1,2,2,2,3,3,2,4,3,1,5,5,5,2,2,2,3,4,4,2,2,2,2,2,2,4,15,0,3,0,3,5,0
36190220,361902,3619,1,2,1996,1,5,5,5,5,4,9,8,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,5,NA,2,2,2,3,2,4,4,3,2,4,4,4,2,2,2,2,3,3,1,2,3,2,2,2,3,14,0,5,0,3,4,0
36190223,361902,3619,1,1,1996,1,4,5,4,4,4,8,9,5,4,5,5,1,2,1,2,4,4,4,4,4,4,4,2,1,NA,1,1,1,1,1,2,4,2,4,3,2,4,5,4,2,1,2,5,5,5,1,1,1,1,2,2,1,14,0,3,0,2,4,0
36190224,361902,3619,1,1,1995,1,4,5,4,4,4,5,9,4,4,5,4,2,2,2,2,4,4,4,2,2,4,4,2,1,2,5,NA,2,1,2,3,3,2,3,3,3,2,3,2,1,1,2,3,3,3,2,2,2,1,2,3,4,15,1,5,0,6,5,0
36190228,361902,3619,1,1,1995,2,3,4,4,3,3,8,9,5,4,5,5,2,2,2,2,3,3,4,3,4,4,4,2,1,1,1,1,1,1,2,3,2,2,3,3,3,4,2,5,3,1,2,5,4,3,1,1,1,2,2,2,2,15,1,5,0,2,5,0
36520206,365202,3652,1,1,1995,2,4,3,5,5,4,8,10,4,5,5,3,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,3,1,1,2,3,2,4,3,1,2,4,4,1,1,2,2,1,1,2,2,1,1,2,2,2,15,1,4,0,3,5,0
36520207,365202,3652,1,1,1995,3,4,4,3,4,2,4,8,3,2,5,5,1,2,2,2,4,4,4,3,4,4,2,1,1,1,1,1,2,2,2,2,4,1,4,4,2,3,4,4,1,2,2,2,2,4,2,2,2,2,5,5,2,15,1,3,0,4,5,0
36520209,365202,3652,1,1,1995,1,3,5,5,3,4,8,10,4,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,5,NA,1,1,1,1,2,1,3,1,4,3,1,4,5,5,2,1,2,4,2,5,2,1,1,2,1,1,4,15,6,3,0,1,5,0
36520210,365202,3652,1,1,1993,NA,5,5,4,3,4,5,10,4,4,5,1,2,2,1,2,4,4,4,3,4,4,3,1,1,1,1,1,1,1,NA,3,4,2,4,4,1,2,4,4,1,1,1,3,3,3,2,1,1,1,2,2,1,17,1,4,0,4,5,0
36520214,365202,3652,1,2,1996,3,4,4,4,4,4,4,8,4,4,3,4,2,1,2,1,4,4,4,3,4,4,4,1,1,1,1,1,2,1,2,3,4,3,4,3,2,4,5,4,2,1,3,4,4,3,2,2,1,2,3,2,3,14,0,2,0,3,3,0
36520216,365202,3652,1,1,1995,1,5,5,5,5,4,3,5,4,5,5,4,2,2,2,2,4,3,4,3,4,4,4,2,1,1,3,2,1,1,1,3,3,2,3,3,1,5,3,5,1,1,1,3,5,1,2,1,2,2,1,1,3,15,4,5,0,2,5,0
36520218,365202,3652,1,1,1995,3,4,4,4,3,3,8,10,4,4,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,2,1,3,2,1,4,3,1,4,3,3,1,1,1,1,2,3,1,1,1,1,1,2,4,15,4,4,0,1,4,0
36520219,365202,3652,1,2,1996,3,4,NA,NA,NA,3,9,8,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,1,1,1,5,NA,1,1,5,3,3,3,4,3,2,4,3,2,3,2,3,1,2,1,2,2,1,2,1,5,5,14,4,2,0,1,2,0
36520221,365202,3652,1,1,1996,1,4,5,4,4,NA,5,9,2,5,5,4,NA,NA,NA,NA,4,4,4,4,4,4,4,NA,2,1,1,1,1,1,1,1,4,1,3,3,1,5,2,4,1,1,1,3,2,2,2,1,1,2,2,2,3,14,5,2,0,2,3,0
36520223,365202,3652,1,2,1994,1,3,4,4,3,3,5,7,4,5,4,4,2,2,2,2,4,4,4,3,4,4,4,1,1,1,1,1,1,1,2,2,3,1,2,3,2,2,4,5,2,1,1,1,1,1,2,1,3,2,3,3,2,16,1,5,0,1,2,0
36540105,365401,3654,5,1,1995,1,4,4,3,3,4,8,9,4,4,1,4,2,2,2,2,4,3,4,4,4,4,4,2,1,2,1,1,2,2,1,2,4,2,3,4,2,3,2,3,2,1,2,3,2,3,1,2,2,1,2,2,3,15,4,2,0,1,4,0
36540109,365401,3654,5,2,1995,1,4,5,4,4,4,2,4,2,4,2,1,2,2,2,2,3,3,3,2,4,3,2,2,1,1,4,3,2,4,2,3,4,1,3,2,3,4,5,2,4,2,2,4,2,3,2,2,3,2,5,5,1,15,2,5,0,2,4,0
36540112,365401,3654,5,2,1994,1,4,4,3,4,4,5,6,2,3,5,4,2,2,2,1,4,4,4,3,4,4,4,2,1,2,1,2,2,2,3,3,2,3,3,3,4,4,4,3,2,2,2,4,4,3,2,2,2,4,4,3,2,16,0,5,0,4,5,0
36540114,365401,3654,5,2,1995,3,4,4,4,4,4,3,7,5,5,4,4,2,1,2,2,4,4,4,4,4,4,4,2,1,2,5,NA,2,1,3,4,4,4,4,4,2,5,2,2,2,2,4,2,4,2,2,2,2,2,3,3,3,15,2,2,0,1,3,0
36540115,365401,3654,5,1,1996,1,4,5,4,4,4,7,8,3,4,5,5,2,2,2,2,3,3,4,3,4,4,4,2,1,1,3,1,1,2,2,2,3,3,3,4,3,4,4,4,2,1,1,5,5,4,2,2,3,1,2,2,3,14,0,1,0,3,4,0
36540118,365401,3654,5,1,1994,1,3,3,3,3,3,8,10,5,4,5,5,2,2,2,2,4,4,4,3,4,4,4,2,1,1,1,2,1,1,1,2,3,2,4,3,2,3,4,3,1,1,1,2,4,2,1,1,1,2,2,3,4,16,1,2,0,2,5,0
36540120,365401,3654,5,2,1995,1,5,5,5,5,4,10,6,5,5,5,4,2,2,2,2,4,4,4,4,4,3,4,2,1,1,1,1,1,1,1,3,3,4,3,2,1,4,2,2,1,1,3,1,1,1,1,1,1,2,2,4,5,15,3,5,0,0,5,0
36540123,365401,3654,5,2,1995,2,4,5,4,4,4,6,7,4,4,4,5,2,2,2,2,4,4,4,3,4,4,4,2,1,2,3,2,2,1,1,3,4,1,3,3,1,2,2,2,1,1,1,2,4,2,2,2,3,2,2,2,2,15,1,5,0,2,5,0
36540124,365401,3654,5,1,1996,3,3,4,3,3,4,3,8,4,5,4,3,2,2,2,2,4,4,4,4,4,4,4,2,1,2,1,2,2,1,1,4,3,2,4,3,2,4,4,3,2,2,3,2,4,3,1,1,1,2,3,4,4,14,0,5,0,1,4,0
36540125,365401,3654,5,1,1996,3,2,4,4,2,4,7,10,5,4,5,5,2,1,2,2,4,4,4,4,4,4,3,2,1,1,1,1,1,1,2,1,4,1,4,3,3,5,5,3,2,2,3,3,1,2,1,2,2,1,3,3,2,14,0,3,0,1,3,0
36540201,365402,3654,5,1,1995,1,4,4,3,3,3,7,8,5,4,5,5,2,2,2,2,4,3,3,4,4,4,4,2,1,1,1,1,2,3,2,2,4,2,4,4,2,3,4,3,2,3,2,3,4,3,2,2,2,2,4,4,3,15,1,1,0,1,3,0
36540203,365402,3654,5,2,1995,2,5,5,5,5,4,8,8,4,5,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,4,1,4,4,1,5,5,5,1,1,1,3,2,3,2,2,3,2,2,2,4,15,1,0,0,2,5,0
36540204,365402,3654,5,2,1996,1,4,4,3,2,3,10,10,5,5,5,4,2,2,2,2,4,4,4,4,3,4,4,2,1,1,2,2,2,2,2,3,3,2,4,3,2,5,5,4,1,2,3,4,4,3,1,1,1,2,1,2,5,14,0,4,0,2,5,0
36540211,365402,3654,5,1,1996,2,4,3,5,4,4,8,10,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,3,1,4,4,1,4,4,4,2,1,2,3,3,4,1,1,2,2,2,2,2,14,2,5,0,1,5,0
36540212,365402,3654,5,2,1995,1,4,3,4,4,3,7,10,4,4,5,4,2,2,2,2,4,4,4,3,4,4,4,1,1,2,1,1,2,1,1,3,4,1,3,3,1,5,5,5,2,1,1,4,4,4,2,2,2,2,3,2,2,15,0,2,0,3,5,0
36540215,365402,3654,5,1,1996,1,5,5,3,3,4,7,9,4,5,5,4,2,2,2,2,4,4,4,3,4,3,2,2,1,2,1,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,1,1,2,2,3,3,4,14,3,0,0,1,3,0
36540216,365402,3654,5,1,1996,1,4,4,4,4,4,2,3,4,4,4,3,2,2,2,1,4,4,2,4,4,4,4,2,1,1,3,1,2,3,4,3,4,3,3,2,2,5,5,5,2,2,3,4,4,3,2,3,3,3,2,4,3,14,3,5,0,1,3,0
36540218,365402,3654,5,2,1996,3,3,3,4,4,3,8,9,5,4,5,4,2,2,2,2,4,3,4,4,4,4,4,2,1,1,1,1,1,1,2,1,3,1,4,4,1,4,5,5,1,1,1,3,3,2,2,2,3,2,1,1,4,14,1,5,0,2,5,0
37150103,371501,3715,2,1,1994,1,4,4,5,5,1,2,1,5,5,5,5,2,2,2,2,4,4,3,4,4,4,4,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,2,1,1,1,1,2,4,2,1,2,1,2,2,2,4,16,4,0,0,1,5,0
37150105,371501,3715,2,2,1996,1,4,5,3,4,3,9,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,3,1,1,1,1,2,4,1,4,3,1,3,5,5,1,1,1,4,2,3,3,2,2,2,2,2,5,14,4,5,0,3,5,0
37150108,371501,3715,2,1,1995,1,5,5,3,3,4,7,8,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,2,2,1,2,4,2,3,4,2,3,4,3,2,2,2,2,2,2,2,2,3,2,3,2,3,15,2,4,0,2,5,0
37150109,371501,3715,2,1,1996,1,4,4,4,3,4,9,9,4,5,5,4,1,2,1,2,4,4,4,2,4,4,4,2,4,4,1,1,1,1,1,2,3,2,4,4,1,4,4,4,1,1,2,2,3,2,2,2,3,2,1,2,2,14,2,5,0,2,5,0
37150112,371501,3715,2,1,1995,1,5,5,4,4,2,6,8,NA,5,4,4,2,2,2,1,4,3,4,4,4,4,4,2,1,1,1,1,1,2,2,2,4,2,4,4,1,3,5,5,1,1,1,3,5,5,2,2,2,2,2,2,5,15,2,1,0,3,5,0
37150114,371501,3715,2,2,1996,1,4,4,4,4,3,5,8,4,5,5,5,1,2,2,1,4,4,4,3,4,4,3,2,1,1,3,3,2,2,2,1,3,1,4,3,1,3,4,4,1,1,2,4,4,3,2,3,3,3,3,3,4,14,2,0,0,2,4,0
